customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn,total_charges_outlier_flag,tenure_group,total_addon_services,average_charge_per_month,is_new_customer,has_any_streaming,is_fully_automated_payer,avg_charge_per_month
CUST-01248,Female,No,No,No,15,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two Year,No,Electronic check,79.79,1200.8,No,0,Mid-term (13-24m),4,80.05333333333333,0,1,0,80.05
CUST-01249,Female,No,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,37.47,2217.81,No,0,Loyal (49m+),0,37.589999999999996,0,0,0,37.59
CUST-01250,Female,Yes,Yes,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Credit card,20.54,803.14,Yes,0,Established (25-48m),0,20.593333333333334,0,0,0,20.59
CUST-01251,Male,Yes,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two Year,Yes,Mailed check,101.84,6717.65,No,0,Loyal (49m+),3,101.78257575757576,0,0,0,101.78
CUST-01252,Female,Yes,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Two Year,Yes,Bank transfer,45.12,36.27,No,0,New (0-12m),0,36.27,1,0,0,36.27
CUST-01253,Female,No,Yes,No,47,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic check,88.31,4153.75,No,0,Established (25-48m),4,88.37765957446808,0,1,0,88.38
CUST-01254,Female,No,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic check,87.44,4457.51,No,0,Loyal (49m+),0,87.4021568627451,0,0,0,87.4
CUST-01255,Male,No,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Credit card,100.78,2317.88,No,0,Mid-term (13-24m),4,100.77739130434783,0,1,0,100.78
CUST-01256,Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Mailed check,63.24,64.53,Yes,0,New (0-12m),2,64.53,1,1,0,64.53
CUST-01257,Female,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic check,106.22660000000005,7122.17,No,0,Loyal (49m+),5,111.28390625,0,1,0,111.28
CUST-01258,Male,No,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-To-Month,No,Credit card,99.7,1895.04,No,0,Mid-term (13-24m),3,99.73894736842105,0,1,0,99.74
CUST-01259,Female,No,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,21.61,713.65,No,0,Established (25-48m),0,21.625757575757575,0,0,0,21.63
CUST-01260,Male,No,No,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Mailed check,93.89,3755.23,No,0,Established (25-48m),3,93.88075,0,1,0,93.88
CUST-01261,Male,No,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Bank transfer,37.21,1486.95,Yes,0,Established (25-48m),0,37.17375,0,0,0,37.17
CUST-01262,Male,No,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Electronic check,33.99,750.24,No,0,Mid-term (13-24m),0,34.10181818181818,0,0,0,34.1
CUST-01263,Male,No,No,No,37,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-To-Month,No,Mailed check,97.49,3597.62,No,0,Established (25-48m),3,97.23297297297297,0,1,0,97.23
CUST-01264,Male,No,No,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Bank transfer,106.0,4562.46,Yes,0,Established (25-48m),4,106.10372093023256,0,1,0,106.1
CUST-01265,Female,No,Yes,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two Year,Yes,Electronic check,77.36,5102.05,No,0,Loyal (49m+),3,77.30378787878789,0,1,0,77.3
CUST-01266,Male,No,No,No,61,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Bank transfer,106.12,6470.77,No,0,Loyal (49m+),5,106.07819672131149,0,1,0,106.08
CUST-01267,Male,No,Yes,Yes,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-To-Month,No,Mailed check,61.27,676.25,Yes,0,New (0-12m),0,61.47727272727273,0,0,0,61.48
CUST-01268,Female,No,No,No,29,Yes,No,DSL,No,Yes,No,No,No,No,Two Year,Yes,Bank transfer,58.11,1680.14,No,0,Established (25-48m),1,57.93586206896552,0,0,0,57.94
CUST-01269,Male,No,No,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,19.8858,1128.3,No,0,Loyal (49m+),0,17.6296875,0,0,0,17.63
CUST-01270,Female,No,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Credit card,32.93,1309.75,No,0,Established (25-48m),0,32.74375,0,0,0,32.74
CUST-01271,Female,No,Yes,No,19,Yes,No,DSL,No,No,No,No,Yes,No,Two Year,No,Credit card,59.69,1137.1,No,0,Mid-term (13-24m),1,59.84736842105263,0,1,0,59.85
CUST-01272,Female,Yes,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,No,Electronic check,79.51,401.89,Yes,0,New (0-12m),0,80.378,0,0,0,80.38
CUST-01273,Male,No,No,Yes,3,No,No phone service,Fiber optic,No,No,No,No,No,No,Two Year,Yes,Credit card,68.42,209.25,Yes,0,New (0-12m),0,69.75,1,0,0,69.75
CUST-01274,Male,No,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-To-Month,No,Mailed check,92.72,839.96,No,0,New (0-12m),2,93.3288888888889,0,1,0,93.33
CUST-01275,Male,No,Yes,Yes,50,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank transfer,80.96,4048.34,No,0,Loyal (49m+),4,80.9668,0,1,0,80.97
CUST-01276,Female,Yes,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two Year,Yes,Credit card,98.49,3651.43,No,0,Established (25-48m),3,98.68729729729729,0,1,0,98.69
CUST-01277,Male,No,No,Yes,0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-To-Month,Yes,Electronic check,52.39,0.0,No,0,New (0-12m),1,52.39,1,0,0,52.39
CUST-01278,Male,No,Yes,No,7,Yes,No,DSL,No,No,No,No,No,No,One Year,Yes,Electronic check,53.02,368.81,No,0,New (0-12m),0,52.68714285714286,0,0,0,52.69
CUST-01279,Male,No,No,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One Year,Yes,Electronic check,99.32,6166.97,Yes,0,Loyal (49m+),3,99.46725806451613,0,0,0,99.47
CUST-01280,Female,Yes,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Mailed check,34.89,1122.26,No,0,Established (25-48m),0,35.070625,0,0,0,35.07
CUST-01281,Female,No,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Electronic check,28.59,405.11,Yes,0,Mid-term (13-24m),0,28.93642857142857,0,0,0,28.94
CUST-01282,Male,No,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Mailed check,90.02,2704.82,No,0,Established (25-48m),1,90.16066666666667,0,0,0,90.16
CUST-01283,Male,No,No,Yes,20,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-To-Month,No,Electronic check,68.12,1354.61,No,0,Mid-term (13-24m),3,67.73049999999999,0,1,0,67.73
CUST-01284,Male,No,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Bank transfer,92.51,194.03,No,0,New (0-12m),2,97.015,1,1,0,97.02
CUST-01285,Male,No,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Electronic check,35.99,2335.2,Yes,0,Loyal (49m+),0,35.926153846153845,0,0,0,35.93
CUST-01286,Female,No,No,Yes,34,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two Year,Yes,Mailed check,96.67,3279.67,No,0,Established (25-48m),2,96.46088235294118,0,1,0,96.46
CUST-01287,Female,No,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Electronic check,35.37,1405.17,Yes,0,Established (25-48m),0,35.12925,0,0,0,35.13
CUST-01288,Female,No,No,No,58,Yes,No,DSL,No,No,Yes,No,No,No,Two Year,Yes,Bank transfer,58.64,3398.86,No,0,Loyal (49m+),1,58.60103448275862,0,0,0,58.6
CUST-01289,Female,No,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One Year,No,Credit card,94.47,1420.5,No,0,Mid-term (13-24m),2,94.7,0,1,0,94.7
CUST-01290,Male,Yes,Yes,No,55,Yes,No,DSL,No,No,No,No,No,No,Month-To-Month,No,Electronic check,55.63,3057.49,No,0,Loyal (49m+),0,55.59072727272727,0,0,0,55.59
CUST-01291,Male,No,No,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-To-Month,No,Bank transfer,82.66,3643.21,No,0,Established (25-48m),1,82.80022727272727,0,1,0,82.8
CUST-01292,Male,No,No,No,58,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Credit card,67.97,3935.89,No,0,Loyal (49m+),2,67.8601724137931,0,1,0,67.86
CUST-01293,Female,No,Yes,Yes,49,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Credit card,67.29,3290.6,No,0,Loyal (49m+),2,67.15510204081633,0,1,0,67.16
CUST-01294,Male,No,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-To-Month,No,Mailed check,85.89,940.12,No,0,New (0-12m),1,85.46545454545455,0,0,0,85.47
CUST-01295,Female,No,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two Year,No,Electronic check,90.98,991.87,No,0,New (0-12m),1,90.17,0,0,0,90.17
CUST-01296,Female,No,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Electronic check,33.01,1063.1,No,0,Established (25-48m),0,33.221875,0,0,0,33.22
CUST-01297,Male,No,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Mailed check,98.66,4728.38,No,0,Established (25-48m),3,98.50791666666667,0,1,0,98.51
CUST-01298,Male,No,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Bank transfer,34.46,686.8,No,0,Mid-term (13-24m),0,34.339999999999996,0,0,0,34.34
CUST-01299,Male,No,Yes,Yes,59,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Mailed check,68.53,4042.53,No,0,Loyal (49m+),2,68.51745762711865,0,1,0,68.52
CUST-01300,Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two Year,Yes,Bank transfer,96.55,4918.75,No,0,Loyal (49m+),2,96.44607843137256,0,1,0,96.45
CUST-01301,Male,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,30.53,1625.78,No,0,Loyal (49m+),0,30.675094339622643,0,0,0,30.68
CUST-01302,Female,Yes,No,Yes,38,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One Year,No,Electronic check,88.48,3366.96,Yes,0,Established (25-48m),2,88.6042105263158,0,1,0,88.6
CUST-01303,Male,No,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Credit card,36.35,1735.36,No,0,Established (25-48m),0,36.15333333333333,0,0,0,36.15
CUST-01304,Female,Yes,No,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One Year,Yes,Credit card,90.2,5681.37,No,0,Loyal (49m+),2,90.18047619047618,0,1,0,90.18
CUST-01305,Female,No,No,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Bank transfer,83.54,2081.26,Yes,0,Established (25-48m),1,83.25040000000001,0,1,0,83.25
CUST-01306,Male,Yes,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic check,96.71,6772.48,Yes,0,Loyal (49m+),3,96.74971428571428,0,1,0,96.75
CUST-01307,Female,No,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Credit card,33.55,201.17,No,0,New (0-12m),0,33.52833333333333,0,0,0,33.53
CUST-01308,Female,No,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,35.95,2558.62,Yes,0,Loyal (49m+),0,36.0369014084507,0,0,0,36.04
CUST-01309,Male,No,No,Yes,61,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two Year,Yes,Bank transfer,84.5,5158.18,No,0,Loyal (49m+),0,84.56032786885247,0,0,0,84.56
CUST-01310,Female,No,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,No,No,Month-To-Month,No,Electronic check,61.25,1415.12,No,0,Mid-term (13-24m),0,61.52695652173912,0,0,0,61.53
CUST-01311,M,No,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic check,59.62,2332.71,Yes,0,Established (25-48m),1,59.81307692307693,0,0,0,59.81
CUST-01312,Female,No,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank transfer,103.93,4774.39,No,0,Established (25-48m),4,103.79108695652175,0,1,0,103.79
CUST-01313,Male,No,No,No,7,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-To-Month,No,Credit card,67.31,472.84,No,0,New (0-12m),1,67.54857142857142,0,0,0,67.55
CUST-01314,Male,No,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic check,101.29,5361.55,Yes,0,Loyal (49m+),3,101.16132075471698,0,1,0,101.16
CUST-01315,Female,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Credit card,31.64,247.99,No,0,New (0-12m),0,30.99875,0,0,0,31.0
CUST-01316,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,One Year,Yes,Mailed check,84.06,162.67,No,0,New (0-12m),1,81.335,1,1,0,81.33
CUST-01317,Female,No,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,No,Bank transfer,84.24,4461.78,No,0,Loyal (49m+),1,84.18452830188679,0,1,0,84.18
CUST-01318,Female,No,No,Yes,20,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two Year,Yes,Mailed check,73.36,1472.96,No,0,Mid-term (13-24m),3,73.648,0,1,0,73.65
CUST-01319,Female,No,No,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One Year,No,Electronic check,89.73,4213.66,No,0,Established (25-48m),1,89.65234042553192,0,0,0,89.65
CUST-01320,Male,No,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Electronic check,92.48,4258.98,Yes,0,Established (25-48m),2,92.58652173913042,0,0,0,92.59
CUST-01321,Female,No,Yes,No,67,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One Year,No,Credit card,90.45,6050.17,No,0,Loyal (49m+),2,90.3010447761194,0,0,0,90.3
CUST-01322,Male,No,Yes,No,62,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One Year,Yes,Electronic check,76.12,4721.01,No,0,Loyal (49m+),1,76.14532258064517,0,0,0,76.15
CUST-01323,Male,No,No,No,15,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two Year,Yes,Electronic check,71.19,1063.47,No,0,Mid-term (13-24m),2,70.898,0,1,0,70.9
CUST-01324,Female,No,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two Year,Yes,Electronic check,98.51,398.88,No,0,New (0-12m),3,99.72,0,1,0,99.72
CUST-01325,Male,No,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Credit card,27.78,287.62,No,0,New (0-12m),0,28.762,0,0,0,28.76
CUST-01326,Male,No,Yes,No,28,No,No phone service,DSL,No,No,No,Yes,Yes,No,One Year,No,Electronic check,53.11,1487.73,No,0,Established (25-48m),2,53.13321428571429,0,1,0,53.13
CUST-01327,Male,No,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,31.1,2146.56,No,0,Loyal (49m+),0,31.109565217391303,0,0,0,31.11
CUST-01328,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic check,94.78,4464.15,Yes,0,Established (25-48m),2,94.98191489361702,0,1,0,94.98
CUST-01329,male,No,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic check,92.02,1285.46,No,0,Mid-term (13-24m),1,91.81857142857143,0,1,0,91.82
CUST-01330,Male,No,No,Yes,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,One Year,Yes,Bank transfer,84.33,2780.82,No,0,Established (25-48m),1,84.26727272727273,0,1,0,84.27
CUST-01331,Female,No,Yes,Yes,59,Yes,No,Fiber optic,No,No,No,No,Yes,No,One Year,Yes,Credit card,83.01,4901.52,No,0,Loyal (49m+),1,83.07661016949153,0,1,0,83.08
CUST-01332,Female,No,No,Yes,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-To-Month,No,Electronic check,102.34,6242.6,No,0,Loyal (49m+),3,102.3377049180328,0,0,0,102.34
CUST-01333,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two Year,No,Electronic check,84.5,89.88,Yes,0,New (0-12m),1,89.88,1,1,0,89.88
CUST-01334,Female,No,Yes,No,18,Yes,Yes,DSL,No,No,No,Yes,No,No,Two Year,No,Credit card,66.74,1199.55,Yes,0,Mid-term (13-24m),1,66.64166666666667,0,0,0,66.64
CUST-01335,Female,No,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit card,102.73,4934.82,No,0,Established (25-48m),4,102.80874999999999,0,1,0,102.81
CUST-01336,Female,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Electronic check,29.3,796.5,No,0,Established (25-48m),0,29.5,0,0,0,29.5
CUST-01337,Male,Yes,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two Year,Yes,Electronic check,70.47,3314.95,No,0,Established (25-48m),2,70.53085106382979,0,0,0,70.53
CUST-01338,male,No,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Credit card,35.12,1258.36,No,0,Established (25-48m),0,34.95444444444444,0,0,0,34.95
CUST-01339,Female,Yes,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Bank transfer,91.14,4375.04,No,0,Established (25-48m),1,91.14666666666666,0,0,0,91.15
CUST-01340,Female,No,Yes,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-To-Month,Yes,Credit card,66.92,3154.57,No,0,Established (25-48m),1,67.11851063829788,0,0,0,67.12
CUST-01341,Male,No,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two Year,No,Electronic check,91.29,6564.96,No,0,Loyal (49m+),1,91.18,0,0,0,91.18
CUST-01342,Female,No,No,Yes,28,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One Year,Yes,Bank transfer,69.05,1937.5,Yes,0,Established (25-48m),2,69.19642857142857,0,1,0,69.2
CUST-01343,Male,No,No,Yes,59,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-To-Month,No,Bank transfer,67.35,3979.41,No,0,Loyal (49m+),2,67.44762711864406,0,1,0,67.45
CUST-01344,F,No,No,No,28,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-To-Month,No,Credit card,67.1,1882.3,Yes,0,Established (25-48m),1,67.225,0,0,0,67.22
CUST-01345,Male,No,No,Yes,57,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One Year,Yes,Credit card,70.65,4019.3,No,0,Loyal (49m+),2,70.51403508771931,0,1,0,70.51
CUST-01346,Male,No,Yes,Yes,47,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-To-Month,Yes,Electronic check,55.05,2578.85,No,0,Established (25-48m),2,54.86914893617021,0,0,0,54.87
CUST-01347,Male,Yes,Yes,No,22,No,No phone service,DSL,No,No,No,No,No,Yes,Month-To-Month,Yes,Bank transfer,50.08,1101.89,Yes,0,Mid-term (13-24m),1,50.0859090909091,0,1,0,50.09
CUST-01348,Male,No,Yes,Yes,26,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic check,76.18,1977.1,No,0,Established (25-48m),3,76.04230769230769,0,1,0,76.04
CUST-01349,Female,No,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Credit card,29.92,177.33,No,0,New (0-12m),0,29.555000000000003,0,0,0,29.56
CUST-01350,Male,No,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Bank transfer,37.43,1792.1,No,0,Established (25-48m),0,37.33541666666667,0,0,0,37.34
CUST-01351,Female,No,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Credit card,36.05,1917.04,No,0,Loyal (49m+),0,36.170566037735846,0,0,0,36.17
CUST-01352,Female,No,Yes,No,67,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-To-Month,No,Electronic check,68.69,4609.23,Yes,0,Loyal (49m+),3,68.7944776119403,0,1,0,68.79
CUST-01353,male,No,No,Yes,41,Yes,Yes,DSL,No,No,Yes,No,No,No,One Year,Yes,Electronic check,65.79,2687.72,No,0,Established (25-48m),1,65.55414634146341,0,0,0,65.55
CUST-01354,Female,Yes,Yes,Yes,58,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic check,74.92,4351.63,No,0,Loyal (49m+),4,75.02810344827586,0,1,0,75.03
CUST-01355,Female,No,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Electronic check,88.3,3800.37,No,0,Established (25-48m),2,88.3806976744186,0,1,0,88.38
CUST-01356,Female,No,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,35.09,876.34,No,0,Established (25-48m),0,35.0536,0,0,0,35.05
CUST-01357,Female,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Credit card,31.79,691.04,Yes,0,Mid-term (13-24m),0,31.41090909090909,0,0,0,31.41
CUST-01358,Male,No,No,No,72,Yes,No,DSL,No,No,No,No,No,Yes,Month-To-Month,Yes,Mailed check,57.62,4152.01,No,0,Loyal (49m+),1,57.666805555555555,0,1,0,57.67
CUST-01359,Female,No,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-To-Month,Yes,Mailed check,96.76,672.59,No,0,New (0-12m),2,96.08428571428571,0,0,0,96.08
CUST-01360,Male,No,Yes,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Credit card,20.93,1089.35,Yes,0,Loyal (49m+),0,20.94903846153846,0,0,0,20.95
CUST-01361,Female,No,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Credit card,91.13,1179.13,No,0,Mid-term (13-24m),2,90.7023076923077,0,1,0,90.7
CUST-01362,Female,No,No,Yes,70,Yes,No,DSL,No,No,No,No,Yes,No,Month-To-Month,Yes,Mailed check,61.96,4344.76,No,0,Loyal (49m+),1,62.068000000000005,0,1,0,62.07
CUST-01363,Male,No,Yes,Yes,6,No,No phone service,DSL,No,No,No,No,Yes,No,Two Year,Yes,Electronic check,52.22,310.3,No,0,New (0-12m),1,51.71666666666667,0,1,0,51.72
CUST-01364,Female,No,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-To-Month,Yes,Electronic check,98.98,795.57,Yes,0,New (0-12m),3,99.44625,0,0,0,99.45
CUST-01365,Female,No,Yes,Yes,2,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-To-Month,No,Mailed check,72.1,144.07,No,0,New (0-12m),2,72.035,1,0,0,72.04
CUST-01366,Female,No,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Bank transfer,33.58,545.57,Yes,0,Mid-term (13-24m),0,34.098125,0,0,0,34.1
CUST-01367,Male,No,Yes,No,43,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-To-Month,Yes,Bank transfer,63.22,2713.02,No,0,Established (25-48m),1,63.09348837209302,0,0,0,63.09
